,artistName,trackName,audioType,msPlayed,inLibrary
2488,Pardon My Take,"Raptors Win The Title, Blues Win The Cup, And Rose Lavelle From The USWNT",Podcast,1054044,False
2489,Pardon My Take,"Richard Jefferson, Kentucky Derby, NBA Playoffs, S8E4 GoT Recap",Podcast,1934383,False
2490,Pardon My Take,Rick Reilly + Kevin Durant's Injury And NBA Finals,Podcast,12416,False
2491,Pardon My Take,"Rob Gronkowski, MNF Recap, And Uncle Chaps Reading Guys On Chicks",Podcast,4440862,False
2492,Pardon My Take,Ryan Whitney And Dennis Rodman,Podcast,3224931,False
2493,Pardon My Take,"Ryen Russillo + The World Premiere Of ""Chonk (It's Chonk)""",Podcast,3514577,False
2494,Pardon My Take,SB MVP Julian Edelman + Mt Rushmore Of Ways To Procrastinate,Podcast,721728,False
2495,Pardon My Take,"Samuel L Jackson, SCF, And The Warriors Are On The Ropes",Podcast,306197,False
2496,Pardon My Take,"Scott Boras, Mt Rushmore Of ""That Guy"" And The Rockets Hate Each Other",Podcast,990293,False
2497,Pardon My Take,Scott Van Pelt + Game Of Thrones S8E1 Recap (Big Cat watched all 7 seasons),Podcast,1534991,False
2498,Pardon My Take,Stone Cold Steve Austin + Mount Rushmore Of Sports Movie Characters,Podcast,632553,False
2499,Pardon My Take,"Thanksgiving Double Episode, Danica Patrick, Hasan Minhaj + Football",Podcast,4749178,False
2500,Pardon My Take,"The 2019 Takies With Blake Griffin, Brooks Koepka, Blake Bortles, And Many More Celebrities",Podcast,920682,False
2501,Pardon My Take,Todd McShay and Mel Kiper Talking NFL Draft,Podcast,4266430,False
2502,Pardon My Take,"Triple H, Nats Win, And Big Ben's Elbow Cast",Podcast,1266882,False
2503,Pardon My Take,WWE Champ The Miz + Guest Host Tryout with TE George Kittle,Podcast,2572964,False
2504,Pardon My Take,"WWE Legend Kane, Russ Mic'd Up, And Baby Yoda",Podcast,3349183,False
2505,Pardon My Take,"WWE Superstar Nikki Bella, Tony Scheffler and The Mt Rushmore Of Farm Animals",Podcast,1553810,False
2506,Pardon My Take,"Wisconsin's Ethan Happ, CBB With Fran Fraschilla, And Zion Is Back",Podcast,5264649,False
2507,Pardon My Take,"Zac Efron + RJ Hampton, The Newest New Zealand Breaker",Podcast,3905407,False
2508,Parliament,Backwoods,Music,16624,False
2509,Passion,Heart Abandoned - Live,Music,53794,False
2510,Patti LaBelle,Lady Marmalade,Music,11882,False
2511,Paul Cherry,Your Letter,Music,22209,False
2512,Peach Pit,Peach Pit,Music,481842,False
2513,Perry Como,Papa Loves Mambo,Music,25037,False
2514,Peter Corry,Behold a Child,Music,7226,False
2515,Peter Corry,Belleau Wood,Music,6002,False
2516,Peter Gabriel,Heroes,Music,132,False
2517,Phantogram,Someday,Music,425467,False
2518,Phil Wickham,Heaven Song,Music,6896,False
2519,Phillip Larue,Lighthouse,Music,1504,False
2520,Phoenix,Rome,Music,118514,False
2521,Phony Ppl,Before You Get a Boyfriend.,Music,1768239,True
2522,Phony Ppl,Cookie Crumble.,Music,932426,True
2523,Phony Ppl,Either Way.,Music,3274,True
2524,Phony Ppl,End of The niGht.,Music,194680,True
2525,Phony Ppl,HelGa.,Music,995753,True
2526,Phony Ppl,Move Her Mind.,Music,195350,True
2527,Phony Ppl,Once You Say Hello.,Music,77326,True
2528,Phony Ppl,One Man Band.,Music,142316,True
2529,Phony Ppl,Think You're Mine.,Music,3341,True
2530,Phony Ppl,Way Too Far,Music,361711,True
2531,Phony Ppl,Why iii Love The Moon.,Music,340968,True
2532,Phony Ppl,on everythinG iii love.,Music,6977,True
2533,Phony Ppl,somethinG about your love.,Music,15272,True
2534,Phony Ppl,the Colours.,Music,1631767,True
2535,Piano Dreamers,7 Years,Music,254876,False
2536,Piano Dreamers,All of Me,Music,436586,False
2537,Piano Dreamers,Clocks,Music,219946,False
2538,Piano Dreamers,Drag Me Down,Music,243387,False
2539,Piano Dreamers,Every Teardrop is a Waterfall,Music,10172,False
2540,Piano Dreamers,Fix You,Music,476906,False
2541,Piano Dreamers,Hymn for the Weekend,Music,443440,False
2542,Piano Dreamers,Love Me Now,Music,122857,False
2543,Piano Dreamers,Major Minus,Music,360080,False
2544,Piano Dreamers,Paradise,Music,257386,False
2545,Piano Dreamers,Speed of Sound,Music,315601,False
2546,Piano Dreamers,Stitches,Music,218186,False
2547,Piano Dreamers,The Scientist,Music,4242,False
2548,Piano Dreamers,Treat You Better,Music,373866,False
2549,Piano Dreamers,Trouble,Music,255306,False
2550,Piano Dreamers,Viva la Vida,Music,71498,False
2551,Piero Umiliani,Crepuscolo Sul Mare,Music,8045,False
2552,Pigeons Playing Ping Pong,F.U.,Music,222091,False
2553,Pink Floyd,Money,Music,368327,True
2554,Pish,Memory,Music,48693,False
2555,Pitbull,Ocean To Ocean (feat. Rhea),Music,4789,False
2556,Pitbull,Ocean to Ocean (From Aquaman: Original Motion Picture Soundtrack),Music,14190702,False
2557,Pivot Gang,"Jason Statham, Pt. 2",Music,4411,False
2558,Playboi Carti,Location,Music,4829,False
2559,Playboi Carti,Magnolia,Music,200952,False
2560,Podcast But Outside,1: The First Podcast Of Its Kind (Recorded Outside),Music,922774,False
2561,Podcast But Outside,28: Cole's Blind Date with a Pornstar,Music,85426,False
2562,Pond,Elegant Design,Music,32388,False
2563,Pond,Paint Me Silver,Music,32105,False
2564,Poolside,And The Sea,Music,2367,False
2565,Poolside,Harvest Moon,Music,2538,False
2566,Portugal. The Man,1000 Years,Music,938,True
2567,Portugal. The Man,All My People,Music,3056,True
2568,Portugal. The Man,Cheer Up,Music,5683,False
2569,Portugal. The Man,Easy Tiger,Music,6058,True
2570,Portugal. The Man,Feel It Still,Music,1478800,True
2571,Portugal. The Man,Feel It Still - Medasin Remix,Music,203248,False
2572,Portugal. The Man,Holy Roller (Hallelujah),Music,204158,True
2573,Portugal. The Man,Keep On,Music,374681,True
2574,Portugal. The Man,Live in the Moment,Music,258396,True
2575,Portugal. The Man,Modern Jesus,Music,510712,True
2576,Portugal. The Man,Mr Lonely (feat. Fat Lip),Music,1416996,True
2577,Portugal. The Man,Number One (feat. Richie Havens & Son Little),Music,13696,True
2578,Portugal. The Man,People Say,Music,13470,True
2579,Portugal. The Man,Purple Yellow Red and Blue,Music,1412318,True
2580,Portugal. The Man,Rich Friends,Music,380913,True
2581,Portugal. The Man,So Young,Music,3017011,True
2582,Portugal. The Man,The Dead Dog,Music,842097,True
2583,Portugal. The Man,The Pushers Party,Music,10965,True
2584,Portugal. The Man,Tidal Wave,Music,218870,True
2585,Post Animal,Ralphie,Music,28061,False
2586,Post Malone,A Thousand Bad Times,Music,287604,False
2587,Post Malone,Allergic,Music,339762,False
2588,Post Malone,Circles,Music,217477,True
2589,Post Malone,Deja Vu,Music,6857,True
2590,Post Malone,Die For Me (feat. Future & Halsey),Music,257724,False
2591,Post Malone,Enemies (feat. DaBaby),Music,218499,False
2592,Post Malone,Go Flex,Music,2331,True
2593,Post Malone,Goodbyes (feat. Young Thug),Music,194115,False
2594,Post Malone,Hollywood's Bleeding,Music,5324427,True
2595,Post Malone,I Know,Music,141413,True
2596,Post Malone,I'm Gonna Be,Music,200680,False
2597,Post Malone,Internet,Music,158180,False
2598,Post Malone,Myself,Music,158120,False
2599,Post Malone,On The Road (feat. Meek Mill & Lil Baby),Music,218320,False
2600,Post Malone,Saint-Tropez,Music,1041716,False
2601,Post Malone,Staring At The Sun (feat. SZA),Music,168280,False
2602,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Music,315600,False
2603,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Music,789926,False
2604,Post Malone,Up There,Music,863798,True
2605,Post Malone,Wow.,Music,97692,False
2606,Post Malone,rockstar (feat. 21 Savage),Music,36750,False
2607,Psymun,NIGHT OWL,Music,5603,False
2608,Puccio Roelens,Caravan,Music,5770,False
2609,Punch Drunk Sports,"#337: ""Space Cramps"" with Ari Shaffir",Music,48134,False
2610,Pusha T,40 Acres,Music,1033,True
2611,Pusha T,Amen,Music,2113,False
2612,Pusha T,Changing Of The Guards,Music,10701,False
2613,Pusha T,Come Back Baby,Music,215022,True
2614,Pusha T,Coming Home (feat. Ms. Lauryn Hill),Music,406680,False
2615,Pusha T,"Crutches, Crosses, Caskets",Music,3773,True
2616,Pusha T,Drug Dealers Anonymous,Music,272223,False
2617,Pusha T,F.I.F.A.,Music,6888,True
2618,Pusha T,Got Em Covered,Music,2472,True
2619,Pusha T,Hard Piano,Music,24699,True
2620,Pusha T,Hold On,Music,351877,True
2621,Pusha T,If You Know You Know,Music,7635048,True
2622,Pusha T,Infrared,Music,13568,True
2623,Pusha T,Intro,Music,1358,True
2624,Pusha T,Keep Dealing,Music,3529,True
2625,Pusha T,King Push,Music,22191,True
2626,Pusha T,Let Me Love You,Music,1892,True
2627,Pusha T,M.F.T.R.,Music,554654,True
2628,Pusha T,M.P.A.,Music,410127,True
2629,Pusha T,Millions,Music,52964,False
2630,Pusha T,No Regrets,Music,9851,True
2631,Pusha T,Nosetalgia,Music,309903,True
2632,Pusha T,Numbers On The Boards,Music,238058,True
2633,Pusha T,Pain,Music,2252,True
2634,Pusha T,Puppets (Succession Remix),Music,2275266,False
2635,Pusha T,Retribution,Music,2542,True
2636,Pusha T,S.N.I.T.C.H.,Music,28451,True
2637,Pusha T,Santeria,Music,11131,True
2638,Pusha T,Sociopath (feat. Kash Doll),Music,1111304,False
2639,Pusha T,Suicide,Music,1033,True
2640,Pusha T,Sunshine,Music,452,True
2641,Pusha T,Sweet Serenade,Music,9320,True
2642,Pusha T,The Games We Play,Music,27004,True
2643,Pusha T,Trouble On My Mind,Music,182629,False
2644,Pusha T,Untouchable,Music,322442,True
2645,Pusha T,What Would Meek Do?,Music,4995,True
2646,Pusha T,Who I Am,Music,893,True
2647,Q-Tip,Believe,Music,6815,False
2648,Quadry,1:04 PM,Music,85101,False
2649,Quavo,BIGGEST ALLEY OOP,Music,4504,False
2650,Quavo,RERUN (feat. Travis Scott),Music,11807572,True
2651,Quincy Jones,Blues In The Night,Music,4074,False
2652,Quinn XCII,Another Day in Paradise,Music,377362,False
2653,Quinn XCII,Flare Guns,Music,1122080,False
2654,RATKING,So It Goes,Music,243,False
2655,RICEWINE,Dreams / Nightmares,Music,5398,False
2656,RKCB,Vice,Music,24764,False
2657,RMZ,Hometown,Music,98844,False
2658,ROLE MODEL,play the part,Music,2997,False
2659,RY X,Howling,Music,726227,False
2660,Radiohead,15 Step,Music,426,False
2661,Radiohead,Daydreaming,Music,6795818,True
2662,Radiohead,Decks Dark,Music,1711558,True
2663,Radiohead,Desert Island Disk,Music,1125474,True
2664,Radiohead,Glass Eyes,Music,1493185,True
2665,Radiohead,House Of Cards,Music,1900,False
2666,Radiohead,I Might Be Wrong,Music,30802,True
2667,Radiohead,Karma Police,Music,1600,False
2668,Radiohead,No Surprises,Music,5186,True
2669,Radiohead,Present Tense,Music,11980,True
2670,Radiohead,The Numbers,Music,4570885,True
2671,Radiohead,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,Music,1588296,True
2672,Radiohead,True Love Waits,Music,2209804,True
2673,Rae Sremmurd,This Could Be Us,Music,648052,False
2674,Ramaj Eroc,Wishy Washy,Music,20682,False
2675,Random Sound Effects,A Gross Bean Fart,Music,1988,False
2676,Random Sound Effects,A Mad Elephant,Music,1745,False
2677,Random Sound Effects,Alarm Noises,Music,30888,False
2678,Random Sound Effects,Asian Gong Sound,Music,8249,False
2679,Random Sound Effects,Fog Horn,Music,15992,False
2680,Random Sound Effects,Playing With Coins,Music,10300,False
2681,Random Sound Effects,Sporting Event Crowd,Music,11225,False
2682,Random Sound Effects,Tuning Old Tube Radio,Music,8721,False
2683,Raury,Crystal Express,Music,238594,False
2684,Raury,God's Whisper,Music,960,False
2685,Raveena,Sweet Time,Music,612600,False
2686,Ray LaMontagne,Beg Steal or Borrow,Music,7825,True
2687,Rayland Baxter,Strange American Dream,Music,9496,False
2688,Real Estate,Darling,Music,1730528,False
2689,RealLiveAnimals,How to Get Your Girl Back,Music,20424,False
2690,RealLiveAnimals,More Than Friends,Music,245434,False
2691,Reaper,AS YOU SOW,Music,269710,False
2692,Reaper,ENTER,Music,23763,False
2693,Reaper,GRIP,Music,39061,False
2694,Reaper,HEADY,Music,6767925,True
2695,Reaper,TERRORS,Music,254710,False
2696,Reaper,Three Thirty,Music,826459,False
2697,Reaper,VERTIGO,Music,1623295,True
2698,Reaper,theme,Music,59542,False
2699,Red Hot Chili Peppers,Californication,Music,255776,True
2700,Red Hot Chili Peppers,Dani California,Music,527385,True
2701,Red Hot Chili Peppers,Dark Necessities,Music,815717,True
2702,Red Hot Chili Peppers,Otherside,Music,254829,False
2703,Red Hot Chili Peppers,Scar Tissue,Music,1498367,True
2704,Red Hot Chili Peppers,Snow (Hey Oh),Music,2885198,True
2705,Red Hot Chili Peppers,The Hunter,Music,1349193,True
2706,Reddish Blu,You're So Beautiful,Music,67672,False
2707,Reply All,#105 At World's End,Music,5930,False
2708,Reply All,#115 The Bitcoin Hunter,Music,1626464,False
2709,Reply All,"#127 The Crime Machine, Part I",Music,2582889,False
2710,Reply All,"#128 The Crime Machine, Part II",Music,2196686,False
2711,Reply All,#129 Autumn,Music,24125,False
2712,Reply All,#130 The Snapchat Thief,Music,3790727,False
2713,Reply All,#132 Negative Mount Pleasant,Music,3518821,False
2714,Reply All,#133 Reply All's 2018 Year End Extravaganza,Music,490,False
2715,Reply All,#134 The Year of the Wallop,Music,667772,False
2716,Reply All,#135 Robocall: Bang Bang,Music,1656905,False
2717,Reply All,#136 The Founder,Music,15829,False
2718,Reply All,"#99 Black Hole, New Jersey",Music,173055,False
2719,Reverse,Breath,Music,166760,False
2720,Rex Orange County,Sunflower,Music,529391,False
2721,Rex Orange County,Uno,Music,502331,False
2722,Rexx Life Raj,Long Way,Music,126762,False
2723,Ric Wilson,Sinner,Music,123437,False
2724,Rich Brian,Yellow (feat. Bekon),Music,2980,False
2725,Rich Gang,Tapout,Music,285820,False
2726,Rich Homie Quan,Type of Way,Music,195335,False
2727,RichGains,"7 Digits (feat. Freddie Gibbs, Nico Segal & ZZ Ward)",Music,25628,False
2728,Richard Swift,Broken Finger Blues,Music,36629,False
2729,Richard Swift,Lady Luck,Music,73237,False
2730,Richie Quake,Nothing in My Head,Music,4144,False
2731,Rick Ross,Crocodile Python,Music,7337,False
2732,Riff Raff,Dukes of Hazzzard,Music,979658,False
2733,Riff Raff,Foreign Land,Music,15627,False
2734,Riff Raff,Lava Glaciers (feat. Childish Gambino),Music,162586,False
2735,Rihanna,Disturbia,Music,4265,False
2736,Rihanna,Needed Me,Music,1258,False
2737,Rihanna,Umbrella,Music,237482,False
2738,Rihanna,We Found Love,Music,831,False
2739,Road Trippin’,"19.  LBJ & Champ .. ""I want to win""",Music,381462,False
2740,Robby Hunter Band,Never Say No,Music,462405,False
2741,Robert White,Tidal,Music,945,False
2742,Robin Schulz,Sugar (feat. Francesco Yates),Music,855793,False
2743,Robin Thicke,Blurred Lines,Music,8997,False
2744,Robotaki,Butterscotch,Music,460,False
2745,Roc Marciano,Power,Music,45592,False
2746,Rococo Disco,Frik,Music,6524,False
2747,Rococo Disco,Lake Bon Fire,Music,6884,False
2748,Rococo Disco,Lemon Drop,Music,10565,False
2749,Rococo Disco,Lial,Music,29500,False
2750,Roland Vincent,L.S.D. Partie,Music,5503,False
2751,Roman GianArthur,High & Dry,Music,407491,False
2752,Roman GianArthur,I-69,Music,64211,False
2753,Rome Fortune,Love Yourself,Music,10414,False
2754,Ron Gallo,"Young Lady, You're Scaring Me",Music,1002,False
2755,Ron Pope,A Drop In The Ocean,Music,20703,False
2756,Roy Blair,Dennis,Music,10325,False
2757,Roy Head & The Traits,Treat Her Right,Music,19860,False
2758,Royal Blood,Careless,Music,2508,True
2759,Royal Blood,Figure It Out,Music,7125,True
2760,Royal Blood,"Hook, Line & Sinker",Music,1237,True
2761,Royal Blood,Lights Out,Music,5569,True
2762,Royal Blood,Loose Change,Music,2336,True
2763,Royal Blood,Out of the Black,Music,9781,True
2764,Royal Yellow,Hazeldene,Music,212914,False
2765,Run The Jewels,Down (feat. Joi),Music,1792,False
2766,Run The Jewels,Legend Has It,Music,33216,False
2767,Run The Jewels,"Lie, Cheat, Steal",Music,981,False
2768,Ryan Beatty,Bruise,Music,4969,False
2769,Ryan Trey,Mutual Butterflies,Music,96594,False
2770,SAINt JHN,I Heard You Got Too Litt Last Night,Music,3935,False
2771,SALES,Getting It On,Music,3959,False
2772,SALES,Off and On,Music,157930,False
2773,SG Lewis,Better - SG Lewis x Clairo,Music,27062,False
2774,SIIMBA SELASSIIE,Miind over Matter,Music,1230,False
2775,SOAK,B a noBody (Spotify Session),Music,11133,False
2776,STRFKR,Pop Song,Music,12841,False
2777,STS,Better on a Sunday,Music,304474,False
2778,SWELLS,Far Away,Music,307386,False
2779,SZA,Drew Barrymore,Music,2633,False
2780,SZA,Love Galore (feat. Travis Scott),Music,280544,True
2781,Saba,Photosynthesis,Music,18403,False
2782,Saint Motel,Move,Music,4648,False
2783,Saint Motel,My Type,Music,7811,False
2784,Sam Smith,I'm Not The Only One,Music,37050,True
2785,Samm Henshaw,Only One to Blame,Music,288467,False
2786,Sampha,Blood on Me,Music,531958,True
2787,Sampha,Indecision,Music,4462,True
2788,Sampha,Plastic 100°C,Music,188511,True
2789,Sampha,Reverse Faults,Music,259105,True
2790,Sampha,Treasure,Music,279643,False
2791,Sango,"Middle of Things, Beautiful Wife (feat. Xavier Omär))",Music,441590,False
2792,Santana,Smooth (feat. Rob Thomas),Music,4116,False
2793,Santino Le Saint,Maria Don't Call Me,Music,464102,False
2794,Satin Jackets,Northern Lights,Music,48829,False
2795,Saving Abel,Addicted,Music,1099605,False
2796,ScHoolboy Q,5200,Music,7729073,False
2797,ScHoolboy Q,Attention,Music,176986,False
2798,ScHoolboy Q,Black Folk,Music,214466,False
2799,ScHoolboy Q,Black THougHts,Music,32391,False
2800,ScHoolboy Q,Blank Face,Music,5061,False
2801,ScHoolboy Q,By Any Means,Music,645195,False
2802,ScHoolboy Q,CHopstix (feat. Travis Scott),Music,304472,False
2803,ScHoolboy Q,CHopstix (with Travis Scott),Music,343370,False
2804,ScHoolboy Q,CrasH,Music,509162,False
2805,ScHoolboy Q,Dangerous (feat. Kid Cudi),Music,253459,False
2806,ScHoolboy Q,Die Wit Em,Music,392170,False
2807,ScHoolboy Q,Dope Dealer,Music,210246,False
2808,ScHoolboy Q,Drunk (feat. 6LACK),Music,81676,False
2809,ScHoolboy Q,Floating (feat. 21 Savage),Music,1522355,False
2810,ScHoolboy Q,Gang Gang,Music,291143,False
2811,ScHoolboy Q,Groovy Tony / Eddie Kane,Music,392575,False
2812,ScHoolboy Q,Kno Ya Wrong,Music,186909,False
2813,ScHoolboy Q,Lies (feat. Ty Dolla $ign & YG),Music,137125,False
2814,ScHoolboy Q,Lord Have Mercy,Music,134183,False
2815,ScHoolboy Q,Numb Numb Juice,Music,9562576,False
2816,ScHoolboy Q,Overtime,Music,6757,False
2817,ScHoolboy Q,Ride Out,Music,311763,False
2818,ScHoolboy Q,THat Part,Music,834179,False
2819,ScHoolboy Q,THat Part - Black Hippy Remix,Music,3274,False
2820,ScHoolboy Q,Tales,Music,210064,False
2821,ScHoolboy Q,Tookie Knows II,Music,1323,False
2822,ScHoolboy Q,TorcH,Music,408834,False
2823,ScHoolboy Q,WHateva U Want,Music,433545,False
2824,ScHoolboy Q,Water (feat. Lil Baby),Music,117732,False
2825,Seal,Kiss from a Rose,Music,553133,False
2826,Sean Leon,90 BPM,Music,5398,False
2827,Seers,For Sure,Music,9322,False
2828,Semi Precious,Getaway,Music,17759,False
2829,Serious Klein,Fly Love,Music,11466,False
2830,Shakey Graves,Family and Genus,Music,283067,True
2831,Shakey Graves,Hard Wired,Music,2809,False
2832,Shakey Graves,House of Winston,Music,8618,False
2833,Shakey Graves,If Not For You (Demo),Music,1610,False
2834,Shakey Graves,Only Son,Music,204207,True
2835,Shakey Graves,Pansy Waltz,Music,952,False
2836,Shakey Graves,Roll The Bones - Audiotree Live Version,Music,29634,False
2837,Shakira,Hips Don't Lie (feat. Wyclef Jean),Music,218093,False
2838,Shaman's Harvest,Off The Tracks,Music,39120,False
2839,Shanzyan,Takeoff,Music,136810,False
2840,Shawn Lee & The Soul Surfers,Jose Chicago,Music,201954,False
2841,Shawn Mendes,Fallin' All In You,Music,387505,False
2842,Shawn Mendes,If I Can't Have You,Music,704406,False
2843,Shawn Mendes,In My Blood,Music,269588,True
2844,Shawn Mendes,Señorita,Music,190960,False
2845,Shawn Mendes,Stitches,Music,1483521,True
2846,Shawn Mendes,There's Nothing Holdin' Me Back,Music,402890,True
2847,Shawn Mendes,Youth (feat. Khalid),Music,3616993,True
2848,Sheck Wes,Burn Slow - Interlude,Music,2133,False
2849,Sheck Wes,Chippi Chippi,Music,330093,False
2850,Sheck Wes,Do That,Music,15573,False
2851,Sheck Wes,Gmail,Music,96183,False
2852,Sheck Wes,Jiggy On The Shits,Music,2165,False
2853,Sheck Wes,Live Sheck Wes,Music,153255,False
2854,Sheck Wes,Mo Bamba,Music,715474,False
2855,Sheck Wes,WESPN,Music,3637,False
2856,Sheck Wes,Wanted,Music,3202255,False
2857,Sheck Wes,YKTS,Music,150810,False
2858,Shinedown,Second Chance,Music,122282,False
2859,Shy Girls,Headfucked,Music,130066,False
2860,Shy Lennox,Afterblunts,Music,274465,False
2861,SiR,Better,Music,124005,True
2862,SiR,D'Evils,Music,6981966,True
2863,SiR,Fire,Music,923533,True
2864,SiR,Gone,Music,25652,True
2865,SiR,Hair Down (feat. Kendrick Lamar),Music,8566637,True
2866,SiR,I Know,Music,3575305,True
2867,SiR,John Redcorn,Music,5174117,True
2868,SiR,LA,Music,545514,True
2869,SiR,LA Lisa (feat. Smino),Music,1449060,True
2870,SiR,Lucy's Love (feat. Lil Wayne),Music,505598,True
2871,SiR,Mood (feat. Zacari),Music,1075001,True
2872,SiR,Never Home,Music,109898,False
2873,SiR,New Sky (feat. Kadhja Bonet),Music,6124460,True
2874,SiR,Something Foreign,Music,1485317,True
2875,SiR,Something New,Music,487745,True
2876,SiR,Still Blue (feat. Jill Scott),Music,935396,True
2877,SiR,That's Alright,Music,881190,True
2878,SiR,That's Why I Love You (feat. Sabrina Claudio),Music,749244,True
2879,SiR,The Recipe,Music,881258,True
2880,SiR,Touch Down,Music,578589,True
2881,SiR,War,Music,435236,False
2882,SiR,Wires In The Way,Music,753338,True
2883,SiR,You Can't Save Me,Music,1500157,True
2884,Sia,Breathe Me,Music,4053,False
2885,Simon & Garfunkel,Mrs. Robinson,Music,39295,False
2886,Sir Sly,&Run,Music,550856,False
2887,Sir Sly,Inferno,Music,343231,False
2888,Sir Sly,Leave You,Music,127137,False
2889,Skinshape,After Midnight,Music,3480194,True
2890,Skinshape,Breathe,Music,2146300,True
2891,Skinshape,Detroit,Music,2799041,True
2892,Skinshape,Don't Call My Name,Music,2408374,True
2893,Skinshape,Filoxiny,Music,1972955,True
2894,Skinshape,Fountayne,Music,1740387,True
2895,Skinshape,Grandma's Hands,Music,640,False
2896,Skinshape,Heartache,Music,2064599,True
2897,Skinshape,Hurry and Enjoy,Music,1105262,True
2898,Skinshape,I Didn't Know,Music,2661738,True
2899,Skinshape,I Won't Be There,Music,420838,True
2900,Skinshape,Inside,Music,5129355,True
2901,Skinshape,Left with a Gun,Music,3217881,True
2902,Skinshape,Life as One,Music,3284755,True
2903,Skinshape,Live by the Day,Music,5040745,True
2904,Skinshape,Mandala,Music,3786973,True
2905,Skinshape,Metanoia,Music,2819499,True
2906,Skinshape,Old Days,Music,3160299,True
2907,Skinshape,Oracolo,Music,2103255,True
2908,Skinshape,Penny in a Well,Music,1577601,True
2909,Skinshape,Rubber Gloves,Music,3369646,True
2910,Skinshape,Shangri-La,Music,2679570,True
2911,Skinshape,Shimmer,Music,2672783,True
2912,Skinshape,Shyma,Music,2064768,True
2913,Skinshape,Stabo,Music,166958,False
2914,Skinshape,Summer,Music,3298735,True
2915,Skinshape,Sunday Morning,Music,1881983,True
2916,Skinshape,Take My Time,Music,2015747,True
2917,Skinshape,The Bay,Music,2429320,True
2918,Skinshape,The Man Behind the Mirror,Music,2215068,True
2919,Skinshape,The Moment,Music,2102755,True
2920,Skinshape,The Place Upstream,Music,2947398,True
2921,Skinshape,We Lose,Music,3213964,True
2922,Skinshape,You Don't Love Me,Music,2584884,True
2923,Sleep With Me,740 - Las Vegas With Ray,Music,11306,False
2924,Sleep With Me,741 - Heavenly Solutions | Big Farm in the Sky P.I. S2 E1,Music,306495,False
2925,Small Black,Sun Was High (So Was I),Music,68287,False
2926,Smeyeul.,Boyfriend,Music,114706,False
2927,Smile Empty Soul,Wasted Town,Music,35491,False
2928,Smino,Coupe Se' Yern,Music,7267,False
2929,Snail Mail,Heat Wave,Music,130633,False
2930,Sol Virani,Pas De Transpiration (No Sweat),Music,221168,False
2931,Solange,Mad,Music,13066,False
2932,Solomonophonic,Welcome to Chilis,Music,100635,False
2933,Son Little,ASAP,Music,1595731,True
2934,Son Little,About A Flood,Music,3462045,True
2935,Son Little,Blue Magic (Waikiki),Music,415913,True
2936,Son Little,Bread & Butter,Music,188359,True
2937,Son Little,Carbon,Music,1176190,True
2938,Son Little,Charging Bull,Music,471394,True
2939,Son Little,Cross My Heart,Music,29007,True
2940,Son Little,Demon To The Dark,Music,56705,True
2941,Son Little,Doctor's In,Music,1027614,True
2942,Son Little,Go Blue Blood Red,Music,55174,True
2943,Son Little,I'm Gone,Music,705608,True
2944,Son Little,Kimberly's Mine,Music,1092844,True
2945,Son Little,Lay Down,Music,238610,True
2946,Son Little,Letter Bound,Music,113920,True
2947,Son Little,Loser Blues,Music,235777,True
2948,Son Little,Mad About You,Music,1089234,True
2949,Son Little,Miss Ona,Music,50730,True
2950,Son Little,Nice Dreams,Music,436753,True
2951,Son Little,O Me O My,Music,104722,True
2952,Son Little,O Mother,Music,66340,True
2953,Son Little,Real Goodbye,Music,109357,True
2954,Son Little,The Middle,Music,1439469,True
2955,Son Little,The River,Music,2835881,True
2956,Son Little,Toes,Music,58919,True
2957,Son Little,Wanted To,Music,248136,True
2958,Son Little,Your Love Will Blow Me Away When My Heart Aches,Music,26876,True
2959,Son Little,about her. again.,Music,940342,True
2960,Son Little,hey rose,Music,9593009,True
2961,Son Little,hey rose - Quantic remix,Music,209032,False
2962,Son Little,i'm a builder - outtake,Music,7483896,True
2963,Son Little,skid,Music,437656,True
2964,Son Little,suffer,Music,4532132,False
2965,Sonder,Too Fast,Music,601940,False
2966,Soulja Boy,Turn My Swag On,Music,206333,False
2967,Sound the Alarm,Suffocating,Music,18230,False
2968,Spooky Mansion,Brink of Death,Music,208578,False
2969,Spooky Mansion,I'm the Moon,Music,549925,False
2970,Spoon,I Summon You,Music,238346,False
2971,Spoon,I Turn My Camera On,Music,1253,False
2972,Spoon,Inside Out,Music,3342294,False
2973,Spoon,My Little Japanese Cigarette Case,Music,11388,False
2974,Spoon,"The Beast and Dragon, Adored",Music,119296,False
2975,Spoon,The Two Sides of Monsieur Valentine,Music,176086,False
2976,Sports,Shiggy,Music,11307,False
2977,St. Paul & The Broken Bones,All I Ever Wonder,Music,521413,True
2978,St. Paul & The Broken Bones,Apollo - Radio Edit,Music,8232,True
2979,St. Paul & The Broken Bones,Brain Matter,Music,1260315,True
2980,St. Paul & The Broken Bones,Broken Bones & Pocket Change,Music,241373,False
2981,St. Paul & The Broken Bones,Bruised Fruit,Music,44194,True
2982,St. Paul & The Broken Bones,Call Me,Music,216897,False
2983,St. Paul & The Broken Bones,Concave,Music,1242905,True
2984,St. Paul & The Broken Bones,Convex,Music,1794360,True
