,date,artistName,audioType,msPlayed,weekday
3115,2019-02-16,Kooley High,Music,184693,Saturday
3116,2019-02-16,Shawn Mendes,Music,190866,Saturday
3117,2019-02-16,Moon Taxi,Music,208053,Saturday
3118,2019-02-16,Busdriver,Music,210645,Saturday
3119,2019-02-16,Fantasy Guys,Music,214248,Saturday
3120,2019-02-16,Hozier,Music,222813,Saturday
3121,2019-02-16,Lee Fields & The Expressions,Music,233865,Saturday
3122,2019-02-16,Nicotine's Famous Honey,Music,247769,Saturday
3123,2019-02-16,Gabriel Garzón-Montano,Music,253270,Saturday
3124,2019-02-16,The Palms,Music,416293,Saturday
3125,2019-02-16,Good Morning,Music,496869,Saturday
3126,2019-02-16,Kendrick Lamar,Music,543350,Saturday
3127,2019-02-16,Travis Scott,Music,552053,Saturday
3128,2019-02-16,The Arcs,Music,1161561,Saturday
3129,2019-02-16,James Blake,Music,1404911,Saturday
3130,2019-02-17,Travis Scott,Music,2880,Sunday
3131,2019-02-17,Big Sean,Music,3434,Sunday
3132,2019-02-17,Portugal. The Man,Music,10710,Sunday
3133,2019-02-17,Patti LaBelle,Music,11882,Sunday
3134,2019-02-17,Vance Joy,Music,13056,Sunday
3135,2019-02-17,Unknown Artist,Music,13248,Sunday
3136,2019-02-17,Milk Flud,Music,18218,Sunday
3137,2019-02-17,The Fray,Music,183093,Sunday
3138,2019-02-17,alt-J,Music,196010,Sunday
3139,2019-02-17,A$AP Rocky,Music,242746,Sunday
3140,2019-02-17,BROCKHAMPTON,Music,253052,Sunday
3141,2019-02-17,James Blake,Music,431593,Sunday
3142,2019-02-17,The Good Place: The Podcast,Podcast,13104418,Sunday
3143,2019-02-18,LEISURE,Music,1664,Monday
3144,2019-02-18,KAMAUU,Music,3477,Monday
3145,2019-02-18,Glass Animals,Music,4202,Monday
3146,2019-02-18,Roy Blair,Music,10325,Monday
3147,2019-02-18,Fly Rich Double,Music,22976,Monday
3148,2019-02-18,Noname,Music,28820,Monday
3149,2019-02-18,A$AP Rocky,Music,40379,Monday
3150,2019-02-18,Thinking Caps,Music,40565,Monday
3151,2019-02-18,Knox Fortune,Music,47540,Monday
3152,2019-02-18,Matt Corby,Music,64673,Monday
3153,2019-02-18,Still Woozy,Music,66197,Monday
3154,2019-02-18,My Morning Jacket,Music,73706,Monday
3155,2019-02-18,Brent Faiyaz,Music,114090,Monday
3156,2019-02-18,Marc Rebillet,Music,118580,Monday
3157,2019-02-18,Shanzyan,Music,136810,Monday
3158,2019-02-18,Childish Gambino,Music,156032,Monday
3159,2019-02-18,Beowülf,Music,163757,Monday
3160,2019-02-18,Justin Timberlake,Music,448533,Monday
3161,2019-02-18,The Ringer NBA Show,Podcast,2064428,Monday
3162,2019-02-18,Lil Nas X,Music,3642013,Monday
3163,2019-02-18,Conan O’Brien Needs A Friend,Podcast,4271010,Monday
3164,2019-02-18,The Good Place: The Podcast,Podcast,6576979,Monday
3165,2019-02-19,Max Volume,Music,0,Tuesday
3166,2019-02-19,Young the Giant,Music,1834,Tuesday
3167,2019-02-19,The Internet,Music,2005,Tuesday
3168,2019-02-19,Masego,Music,2026,Tuesday
3169,2019-02-19,Broken Bells,Music,2858,Tuesday
3170,2019-02-19,Nickelback,Music,2977,Tuesday
3171,2019-02-19,Rex Orange County,Music,5294,Tuesday
3172,2019-02-19,Travis Scott,Music,51498,Tuesday
3173,2019-02-19,DJ Splash Drip,Music,70890,Tuesday
3174,2019-02-19,A$AP Rocky,Music,122972,Tuesday
3175,2019-02-19,Frank Ocean,Music,236321,Tuesday
3176,2019-02-19,Ariana Grande,Music,279884,Tuesday
3177,2019-02-19,James Blake,Music,420543,Tuesday
3178,2019-02-19,Lil Nas X,Music,884573,Tuesday
3179,2019-02-19,The Good Place: The Podcast,Podcast,16807628,Tuesday
3180,2019-02-20,The Internet,Music,4629,Wednesday
3181,2019-02-20,Ariana Grande,Music,28641,Wednesday
3182,2019-02-20,Lil Nas X,Music,133472,Wednesday
3183,2019-02-20,KIDS SEE GHOSTS,Music,143022,Wednesday
3184,2019-02-20,James Blake,Music,182918,Wednesday
3185,2019-02-20,Vance Joy,Music,214720,Wednesday
3186,2019-02-20,NoMBe,Music,218386,Wednesday
3187,2019-02-20,Kendrick Lamar,Music,256013,Wednesday
3188,2019-02-20,Big Sean,Music,275706,Wednesday
3189,2019-02-20,Electric Guest,Music,413213,Wednesday
3190,2019-02-20,The Good Place: The Podcast,Podcast,22763770,Wednesday
3191,2019-02-21,Tame Impala,Music,6408,Thursday
3192,2019-02-21,Ariana Grande,Music,27817,Thursday
3193,2019-02-21,A$AP Rocky,Music,370827,Thursday
3194,2019-02-21,Lil Nas X,Music,429985,Thursday
3195,2019-02-21,The Good Place: The Podcast,Podcast,21034662,Thursday
3196,2019-02-22,Drake,Music,895,Friday
3197,2019-02-22,Migos,Music,1002,Friday
3198,2019-02-22,The Postal Service,Music,1002,Friday
3199,2019-02-22,BROCKHAMPTON,Music,1033,Friday
3200,2019-02-22,Sublime,Music,1386,Friday
3201,2019-02-22,DJ Premier,Music,1536,Friday
3202,2019-02-22,Red Hot Chili Peppers,Music,1578,Friday
3203,2019-02-22,A$AP Twelvyy,Music,1621,Friday
3204,2019-02-22,Meek Mill,Music,1813,Friday
3205,2019-02-22,A$AP Ferg,Music,1962,Friday
3206,2019-02-22,Mobley,Music,1962,Friday
3207,2019-02-22,Bon Iver,Music,1996,Friday
3208,2019-02-22,Cautious Clay,Music,2589,Friday
3209,2019-02-22,Fat Night,Music,2635,Friday
3210,2019-02-22,Pusha T,Music,2960,Friday
3211,2019-02-22,John Legend,Music,3123,Friday
3212,2019-02-22,Mayer Hawthorne,Music,3178,Friday
3213,2019-02-22,Tim Atlas,Music,3669,Friday
3214,2019-02-22,Conan O’Brien Needs A Friend,Podcast,4551,Friday
3215,2019-02-22,Local Natives,Music,4741,Friday
3216,2019-02-22,Lil Uzi Vert,Music,5503,Friday
3217,2019-02-22,Young the Giant,Music,7978,Friday
3218,2019-02-22,Tame Impala,Music,8170,Friday
3219,2019-02-22,Glass Animals,Music,8554,Friday
3220,2019-02-22,CAPYAC,Music,9705,Friday
3221,2019-02-22,Ginger Root,Music,11119,Friday
3222,2019-02-22,Miguel,Music,20223,Friday
3223,2019-02-22,Illa J,Music,35008,Friday
3224,2019-02-22,Choker,Music,41679,Friday
3225,2019-02-22,Common Souls,Music,42689,Friday
3226,2019-02-22,ODIE,Music,51941,Friday
3227,2019-02-22,NoMBe,Music,67374,Friday
3228,2019-02-22,Coldplay,Music,69316,Friday
3229,2019-02-22,Unknown Artist,Music,69866,Friday
3230,2019-02-22,Real Estate,Music,70479,Friday
3231,2019-02-22,Kendrick Lamar,Music,83643,Friday
3232,2019-02-22,J. Cole,Music,84842,Friday
3233,2019-02-22,Jungle,Music,96448,Friday
3234,2019-02-22,Matt Corby,Music,100683,Friday
3235,2019-02-22,Manchester Orchestra,Music,117173,Friday
3236,2019-02-22,Capital Cities,Music,133258,Friday
3237,2019-02-22,Lil Baby,Music,145542,Friday
3238,2019-02-22,Mt. Joy,Music,164626,Friday
3239,2019-02-22,Teyana Taylor,Music,185979,Friday
3240,2019-02-22,3OH!3,Music,198753,Friday
3241,2019-02-22,Why These Coyotes,Music,200869,Friday
3242,2019-02-22,Dayglow,Music,204014,Friday
3243,2019-02-22,ScHoolboy Q,Music,214333,Friday
3244,2019-02-22,Electric Guest,Music,215974,Friday
3245,2019-02-22,21 Savage,Music,224814,Friday
3246,2019-02-22,Kanye West,Music,242138,Friday
3247,2019-02-22,KALEO,Music,245960,Friday
3248,2019-02-22,Moon Taxi,Music,261906,Friday
3249,2019-02-22,The Brummies,Music,274325,Friday
3250,2019-02-22,Frank Ocean,Music,277520,Friday
3251,2019-02-22,John Mayer,Music,282389,Friday
3252,2019-02-22,Ariel Pink,Music,287426,Friday
3253,2019-02-22,Rex Orange County,Music,337450,Friday
3254,2019-02-22,Childish Gambino,Music,365337,Friday
3255,2019-02-22,A$AP Rocky,Music,486323,Friday
3256,2019-02-22,Lil Nas X,Music,614494,Friday
3257,2019-02-22,SiR,Music,795327,Friday
3258,2019-02-22,The Good Place: The Podcast,Podcast,3107297,Friday
3259,2019-02-22,The Ringer NBA Show,Podcast,4604502,Friday
3260,2019-02-23,U2,Music,162,Saturday
3261,2019-02-23,Ben Rector,Music,441,Saturday
3262,2019-02-23,Post Malone,Music,1021,Saturday
3263,2019-02-23,Grizzly Bear,Music,1068,Saturday
3264,2019-02-23,Playboi Carti,Music,1114,Saturday
3265,2019-02-23,Vic Mensa,Music,1369,Saturday
3266,2019-02-23,Raury,Music,1648,Saturday
3267,2019-02-23,Diddy - Dirty Money,Music,1695,Saturday
3268,2019-02-23,The Beatles,Music,1927,Saturday
3269,2019-02-23,Bill Withers,Music,2066,Saturday
3270,2019-02-23,Allen Stone,Music,2090,Saturday
3271,2019-02-23,John Legend,Music,2182,Saturday
3272,2019-02-23,La La Land Cast,Music,2303,Saturday
3273,2019-02-23,Jason Mraz,Music,2390,Saturday
3274,2019-02-23,J. Cole,Music,2979,Saturday
3275,2019-02-23,JAY-Z,Music,3366,Saturday
3276,2019-02-23,Miguel,Music,3390,Saturday
3277,2019-02-23,Mirror Signal,Music,3633,Saturday
3278,2019-02-23,Gucci Mane,Music,3830,Saturday
3279,2019-02-23,Nick Murphy / Chet Faker,Music,3989,Saturday
3280,2019-02-23,Bon Iver,Music,4096,Saturday
3281,2019-02-23,"Tyler, The Creator",Music,4620,Saturday
3282,2019-02-23,Temples,Music,4922,Saturday
3283,2019-02-23,Lord Huron,Music,4961,Saturday
3284,2019-02-23,James Blake,Music,5260,Saturday
3285,2019-02-23,Migos,Music,6360,Saturday
3286,2019-02-23,A$AP Mob,Music,6686,Saturday
3287,2019-02-23,John Mayer,Music,7498,Saturday
3288,2019-02-23,Meek Mill,Music,8022,Saturday
3289,2019-02-23,Big Sean,Music,8976,Saturday
3290,2019-02-23,Nick Hakim,Music,11865,Saturday
3291,2019-02-23,Kodak Black,Music,14324,Saturday
3292,2019-02-23,Matt Corby,Music,17775,Saturday
3293,2019-02-23,Kendrick Lamar,Music,18425,Saturday
3294,2019-02-23,Charlotte Day Wilson,Music,19712,Saturday
3295,2019-02-23,Bruno Major,Music,20177,Saturday
3296,2019-02-23,Young Thug,Music,21035,Saturday
3297,2019-02-23,Drake,Music,21825,Saturday
3298,2019-02-23,Leon Bridges,Music,25312,Saturday
3299,2019-02-23,Lil Nas X,Music,37481,Saturday
3300,2019-02-23,Nicki Minaj,Music,46695,Saturday
3301,2019-02-23,Riff Raff,Music,70542,Saturday
3302,2019-02-23,Ariana Grande,Music,71819,Saturday
3303,2019-02-23,21 Savage,Music,72072,Saturday
3304,2019-02-23,Justin Timberlake,Music,74080,Saturday
3305,2019-02-23,Sheck Wes,Music,85960,Saturday
3306,2019-02-23,2 Chainz,Music,112569,Saturday
3307,2019-02-23,Choker,Music,129640,Saturday
3308,2019-02-23,Future,Music,130960,Saturday
3309,2019-02-23,Unknown Artist,Music,133083,Saturday
3310,2019-02-23,Santino Le Saint,Music,137787,Saturday
3311,2019-02-23,A$AP Ferg,Music,155644,Saturday
3312,2019-02-23,Frank Ocean,Music,184516,Saturday
3313,2019-02-23,Jay Rock,Music,199087,Saturday
3314,2019-02-23,Pusha T,Music,202120,Saturday
3315,2019-02-23,Ariel Pink,Music,205969,Saturday
3316,2019-02-23,Rae Sremmurd,Music,206306,Saturday
3317,2019-02-23,ODIE,Music,221116,Saturday
3318,2019-02-23,Local Natives,Music,223740,Saturday
3319,2019-02-23,The Arcs,Music,236884,Saturday
3320,2019-02-23,Broken Bells,Music,243514,Saturday
3321,2019-02-23,Kanye West,Music,246548,Saturday
3322,2019-02-23,Young the Giant,Music,247416,Saturday
3323,2019-02-23,Phony Ppl,Music,285098,Saturday
3324,2019-02-23,Coldplay,Music,303076,Saturday
3325,2019-02-23,Quavo,Music,322489,Saturday
3326,2019-02-23,A$AP Rocky,Music,358787,Saturday
3327,2019-02-23,Huncho Jack,Music,652231,Saturday
3328,2019-02-23,Travis Scott,Music,799452,Saturday
3329,2019-02-23,The Bill Simmons Podcast,Podcast,2584411,Saturday
3330,2019-02-23,The Good Place: The Podcast,Podcast,3243134,Saturday
3331,2019-02-23,The Lowe Post,Podcast,3573418,Saturday
3332,2019-02-23,The Ringer NBA Show,Podcast,6436206,Saturday
3333,2019-02-24,Chelou,Music,0,Sunday
3334,2019-02-24,J. Cole,Music,0,Sunday
3335,2019-02-24,Roman GianArthur,Music,0,Sunday
3336,2019-02-24,Local Natives,Music,1301,Sunday
3337,2019-02-24,Kendrick Lamar,Music,1578,Sunday
3338,2019-02-24,Anderson .Paak,Music,2261,Sunday
3339,2019-02-24,Calvin Harris,Music,2782,Sunday
3340,2019-02-24,Tim Atlas,Music,2794,Sunday
3341,2019-02-24,The Revivalists,Music,11626,Sunday
3342,2019-02-24,Son Little,Music,16490,Sunday
3343,2019-02-24,Moonchild,Music,24565,Sunday
3344,2019-02-24,Shakey Graves,Music,32842,Sunday
3345,2019-02-24,Run The Jewels,Music,35008,Sunday
3346,2019-02-24,Leon Bridges,Music,35788,Sunday
3347,2019-02-24,Ariel Pink,Music,70696,Sunday
3348,2019-02-24,Noirre,Music,73258,Sunday
3349,2019-02-24,Childish Gambino,Music,94293,Sunday
3350,2019-02-24,Miguel,Music,96063,Sunday
3351,2019-02-24,Everlast,Music,97365,Sunday
3352,2019-02-24,Reply All,Music,182633,Sunday
3353,2019-02-24,"Tyler, The Creator",Music,194933,Sunday
3354,2019-02-24,St. Paul & The Broken Bones,Music,223838,Sunday
3355,2019-02-24,Lewis Del Mar,Music,238400,Sunday
3356,2019-02-24,Phony Ppl,Music,257663,Sunday
3357,2019-02-24,SiR,Music,307967,Sunday
3358,2019-02-24,Curtis Harding,Music,441346,Sunday
3359,2019-02-24,Glass Animals,Music,546255,Sunday
3360,2019-02-24,Freakonomics Radio,Podcast,5082102,Sunday
3361,2019-02-25,John Legend,Music,1023,Monday
3362,2019-02-25,Kodak Black,Music,1066,Monday
3363,2019-02-25,Cory Young,Music,2197,Monday
3364,2019-02-25,Leon Bridges,Music,2218,Monday
3365,2019-02-25,X Ambassadors,Music,2261,Monday
3366,2019-02-25,Hippo Campus,Music,2410,Monday
3367,2019-02-25,¿Téo?,Music,2581,Monday
3368,2019-02-25,Bakar,Music,2734,Monday
3369,2019-02-25,James Tillman,Music,2901,Monday
3370,2019-02-25,Sheck Wes,Music,5610,Monday
3371,2019-02-25,Wildhood,Music,5770,Monday
3372,2019-02-25,Lil Nas X,Music,6825,Monday
3373,2019-02-25,Gabriel Garzón-Montano,Music,7616,Monday
3374,2019-02-25,Syd,Music,7951,Monday
3375,2019-02-25,Freestyle,Music,10005,Monday
3376,2019-02-25,Great Legs,Music,10282,Monday
3377,2019-02-25,Francis and the Lights,Music,11454,Monday
3378,2019-02-25,FKJ,Music,18871,Monday
3379,2019-02-25,Curtis Harding,Music,21316,Monday
3380,2019-02-25,Michael Seyer,Music,22407,Monday
3381,2019-02-25,Berhana,Music,25211,Monday
3382,2019-02-25,The Flying Stars Of Brooklyn NY,Music,30352,Monday
3383,2019-02-25,A$AP Twelvyy,Music,35796,Monday
3384,2019-02-25,Riff Raff,Music,35896,Monday
3385,2019-02-25,Elovay,Music,39735,Monday
3386,2019-02-25,Denzel Curry,Music,39959,Monday
3387,2019-02-25,Cro,Music,40961,Monday
3388,2019-02-25,Mick Jenkins,Music,47881,Monday
3389,2019-02-25,Ne-Yo,Music,58320,Monday
3390,2019-02-25,Baro Sura,Music,59477,Monday
3391,2019-02-25,Mars Today,Music,66687,Monday
3392,2019-02-25,Kojaque,Music,91881,Monday
3393,2019-02-25,Drugdealer,Music,96219,Monday
3394,2019-02-25,Lil Baby,Music,96980,Monday
3395,2019-02-25,RMZ,Music,98844,Monday
3396,2019-02-25,Solomonophonic,Music,100635,Monday
3397,2019-02-25,Derek Simpson,Music,107160,Monday
3398,2019-02-25,The Fray,Music,115818,Monday
3399,2019-02-25,Meek Mill,Music,128189,Monday
3400,2019-02-25,Huncho Jack,Music,140792,Monday
3401,2019-02-25,Magic City Hippies,Music,183676,Monday
3402,2019-02-25,Kanye West,Music,185766,Monday
3403,2019-02-25,ILLENIUM,Music,186125,Monday
3404,2019-02-25,21 Savage,Music,191977,Monday
3405,2019-02-25,Childish Gambino,Music,193365,Monday
3406,2019-02-25,A$AP Rocky,Music,196160,Monday
3407,2019-02-25,Michael Kirby,Music,196650,Monday
3408,2019-02-25,Walker,Music,199483,Monday
3409,2019-02-25,East of Underground,Music,208701,Monday
3410,2019-02-25,Frank Ocean,Music,210461,Monday
3411,2019-02-25,Son Little,Music,213946,Monday
3412,2019-02-25,RealLiveAnimals,Music,225605,Monday
3413,2019-02-25,Wings,Music,236482,Monday
3414,2019-02-25,Quavo,Music,236947,Monday
3415,2019-02-25,Sampha,Music,246951,Monday
3416,2019-02-25,Phony Ppl,Music,253028,Monday
3417,2019-02-25,The Arcs,Music,264467,Monday
3418,2019-02-25,James Blake,Music,276000,Monday
3419,2019-02-25,Wild Child,Music,281639,Monday
3420,2019-02-25,Noirre,Music,298690,Monday
3421,2019-02-25,Far Caspian,Music,455490,Monday
3422,2019-02-25,Young the Giant,Music,467132,Monday
3423,2019-02-25,Lord Huron,Music,564115,Monday
3424,2019-02-25,Unknown Artist,Music,1135944,Monday
3425,2019-02-25,Conan O’Brien Needs A Friend,Podcast,4031039,Monday
3426,2019-02-25,The Bill Simmons Podcast,Podcast,4708906,Monday
3427,2019-02-26,Khruangbin,Music,0,Tuesday
3428,2019-02-26,Portugal. The Man,Music,998,Tuesday
3429,2019-02-26,Wilco,Music,1439,Tuesday
3430,2019-02-26,Barns Courtney,Music,3181,Tuesday
3431,2019-02-26,Nothing But Thieves,Music,4295,Tuesday
3432,2019-02-26,Vance Joy,Music,4821,Tuesday
3433,2019-02-26,Earl St. Clair,Music,6580,Tuesday
3434,2019-02-26,Benjamin Booker,Music,9380,Tuesday
3435,2019-02-26,Serious Klein,Music,11466,Tuesday
3436,2019-02-26,Eyedress,Music,15371,Tuesday
3437,2019-02-26,Reply All,Music,15829,Tuesday
3438,2019-02-26,Gabriel Garzón-Montano,Music,16927,Tuesday
3439,2019-02-26,Matt Corby,Music,20245,Tuesday
3440,2019-02-26,Kacey Musgraves,Music,23306,Tuesday
3441,2019-02-26,The Fray,Music,23382,Tuesday
3442,2019-02-26,Kojaque,Music,26354,Tuesday
3443,2019-02-26,"Albert Hammond, Jr.",Music,28932,Tuesday
3444,2019-02-26,Hare Squead,Music,39274,Tuesday
3445,2019-02-26,Glass Animals,Music,56401,Tuesday
3446,2019-02-26,Frank Sinatra,Music,60501,Tuesday
3447,2019-02-26,Kodak Black,Music,64664,Tuesday
3448,2019-02-26,The Palms,Music,79003,Tuesday
3449,2019-02-26,tobi lou,Music,87381,Tuesday
3450,2019-02-26,Spoon,Music,94590,Tuesday
3451,2019-02-26,Richard Swift,Music,109866,Tuesday
3452,2019-02-26,Lil Baby,Music,120116,Tuesday
3453,2019-02-26,Riff Raff,Music,123428,Tuesday
3454,2019-02-26,ZZ Ward,Music,143592,Tuesday
3455,2019-02-26,Reverse,Music,166760,Tuesday
3456,2019-02-26,Meek Mill,Music,180522,Tuesday
3457,2019-02-26,Modern Nomad,Music,183657,Tuesday
3458,2019-02-26,Quavo,Music,236947,Tuesday
3459,2019-02-26,Electric Guest,Music,237440,Tuesday
3460,2019-02-26,Anderson .Paak,Music,239173,Tuesday
3461,2019-02-26,Curtis Harding,Music,246853,Tuesday
3462,2019-02-26,A$AP Rocky,Music,248736,Tuesday
3463,2019-02-26,Everlast,Music,303133,Tuesday
3464,2019-02-26,St. Paul & The Broken Bones,Music,460321,Tuesday
3465,2019-02-26,Young the Giant,Music,507167,Tuesday
3466,2019-02-26,Skinshape,Music,1828464,Tuesday
3467,2019-02-26,Freakonomics Radio,Podcast,2732447,Tuesday
3468,2019-02-26,The Bill Simmons Podcast,Podcast,5860964,Tuesday
3469,2019-02-26,The Ringer NBA Show,Podcast,7078801,Tuesday
3470,2019-02-27,Broken Bells,Music,696,Wednesday
3471,2019-02-27,Big Sean,Music,835,Wednesday
3472,2019-02-27,2 Chainz,Music,882,Wednesday
3473,2019-02-27,Migos,Music,1207,Wednesday
3474,2019-02-27,Lil Uzi Vert,Music,1346,Wednesday
3475,2019-02-27,Playboi Carti,Music,1764,Wednesday
3476,2019-02-27,Radiohead,Music,1764,Wednesday
3477,2019-02-27,SiR,Music,1869,Wednesday
3478,2019-02-27,Phony Ppl,Music,1898,Wednesday
3479,2019-02-27,Future,Music,2483,Wednesday
3480,2019-02-27,The Black Keys,Music,2507,Wednesday
3481,2019-02-27,J. Cole,Music,3007,Wednesday
3482,2019-02-27,Kodak Black,Music,3389,Wednesday
3483,2019-02-27,Everlast,Music,3985,Wednesday
3484,2019-02-27,Justin Timberlake,Music,3993,Wednesday
3485,2019-02-27,Mirror Signal,Music,5479,Wednesday
3486,2019-02-27,Young the Giant,Music,5479,Wednesday
3487,2019-02-27,Charlotte Day Wilson,Music,5514,Wednesday
3488,2019-02-27,Coldplay,Music,8359,Wednesday
3489,2019-02-27,Meek Mill,Music,9177,Wednesday
3490,2019-02-27,Young Thug,Music,10240,Wednesday
3491,2019-02-27,GoldLink,Music,17087,Wednesday
3492,2019-02-27,Fat Night,Music,21770,Wednesday
3493,2019-02-27,A$AP Ferg,Music,22847,Wednesday
3494,2019-02-27,Leon Bridges,Music,55668,Wednesday
3495,2019-02-27,Conan O’Brien Needs A Friend,Podcast,68751,Wednesday
3496,2019-02-27,Santino Le Saint,Music,83057,Wednesday
3497,2019-02-27,A$AP Twelvyy,Music,134125,Wednesday
3498,2019-02-27,Lil Baby,Music,145542,Wednesday
3499,2019-02-27,Huncho Jack,Music,155362,Wednesday
3500,2019-02-27,Joywave,Music,164162,Wednesday
3501,2019-02-27,Travis Scott,Music,180182,Wednesday
3502,2019-02-27,Pusha T,Music,204558,Wednesday
3503,2019-02-27,Kllo,Music,220786,Wednesday
3504,2019-02-27,Anderson East,Music,224520,Wednesday
3505,2019-02-27,A$AP Rocky,Music,226688,Wednesday
3506,2019-02-27,21 Savage,Music,236346,Wednesday
3507,2019-02-27,Quavo,Music,236947,Wednesday
3508,2019-02-27,Drake,Music,239403,Wednesday
3509,2019-02-27,Curtis Harding,Music,240142,Wednesday
3510,2019-02-27,"Tyler, The Creator",Music,301623,Wednesday
3511,2019-02-27,St. Paul & The Broken Bones,Music,325672,Wednesday
3512,2019-02-27,Son Little,Music,518472,Wednesday
3513,2019-02-27,Michael Kirby,Music,788008,Wednesday
3514,2019-02-27,Nothing But Thieves,Music,856874,Wednesday
3515,2019-02-27,Kacey Musgraves,Music,1253130,Wednesday
3516,2019-02-27,The Lowe Post,Podcast,7458972,Wednesday
3517,2019-02-28,Fat Night,Music,835,Thursday
3518,2019-02-28,Sugar Ray,Music,928,Thursday
3519,2019-02-28,ZZ Ward,Music,928,Thursday
3520,2019-02-28,Alice Merton,Music,998,Thursday
3521,2019-02-28,The Record Company,Music,1021,Thursday
3522,2019-02-28,Jason Mraz,Music,1044,Thursday
3523,2019-02-28,Coast Modern,Music,1114,Thursday
3524,2019-02-28,Earl St. Clair,Music,1184,Thursday
3525,2019-02-28,Matt Corby,Music,1300,Thursday
3526,2019-02-28,Choker,Music,1404,Thursday
3527,2019-02-28,SiR,Music,1694,Thursday
3528,2019-02-28,Local Natives,Music,2228,Thursday
3529,2019-02-28,Portugal. The Man,Music,2368,Thursday
3530,2019-02-28,Gary Clark Jr.,Music,2577,Thursday
3531,2019-02-28,The Dip,Music,2646,Thursday
3532,2019-02-28,Charlotte Day Wilson,Music,3192,Thursday
3533,2019-02-28,Darondo,Music,3482,Thursday
3534,2019-02-28,Elujay,Music,3482,Thursday
3535,2019-02-28,Santino Le Saint,Music,3575,Thursday
3536,2019-02-28,Tomás Tomás,Music,4133,Thursday
3537,2019-02-28,Shy Lennox,Music,4260,Thursday
3538,2019-02-28,Broken Bells,Music,4574,Thursday
3539,2019-02-28,The Shins,Music,5061,Thursday
3540,2019-02-28,The Dave Brubeck Quartet,Music,5410,Thursday
3541,2019-02-28,Young the Giant,Music,6189,Thursday
3542,2019-02-28,Masego,Music,6455,Thursday
3543,2019-02-28,Vance Joy,Music,7941,Thursday
3544,2019-02-28,John Mayer,Music,17457,Thursday
3545,2019-02-28,The Black Keys,Music,30627,Thursday
3546,2019-02-28,Skinshape,Music,45801,Thursday
3547,2019-02-28,Davie,Music,97587,Thursday
3548,2019-02-28,Leon Bridges,Music,174095,Thursday
3549,2019-02-28,The Fray,Music,203993,Thursday
3550,2019-02-28,Moon Taxi,Music,208053,Thursday
3551,2019-02-28,The Arcs,Music,226413,Thursday
3552,2019-02-28,Son Little,Music,274018,Thursday
3553,2019-02-28,Electric Guest,Music,300866,Thursday
3554,2019-02-28,The Bill Simmons Podcast,Podcast,526373,Thursday
3555,2019-02-28,More or Less: Behind the Stats,Music,573195,Thursday
3556,2019-02-28,Reply All,Music,664124,Thursday
3557,2019-02-28,Anderson .Paak,Music,799582,Thursday
3558,2019-02-28,Curtis Harding,Music,1311647,Thursday
3559,2019-02-28,Pardon My Take,Podcast,3224931,Thursday
3560,2019-03-01,Declan McKenna,Music,661,Friday
3561,2019-03-01,TLC,Music,682,Friday
3562,2019-03-01,Kodaline,Music,703,Friday
3563,2019-03-01,Vance Joy,Music,746,Friday
3564,2019-03-01,Miike Snow,Music,810,Friday
3565,2019-03-01,Allen Stone,Music,853,Friday
3566,2019-03-01,JP Cooper,Music,853,Friday
3567,2019-03-01,Durand Jones & The Indications,Music,874,Friday
3568,2019-03-01,Real Estate,Music,874,Friday
3569,2019-03-01,Busdriver,Music,938,Friday
3570,2019-03-01,Mura Masa,Music,938,Friday
3571,2019-03-01,Coldplay,Music,960,Friday
3572,2019-03-01,Moods,Music,1002,Friday
3573,2019-03-01,Toro y Moi,Music,1002,Friday
3574,2019-03-01,The Palms,Music,1023,Friday
3575,2019-03-01,Blackstreet,Music,1024,Friday
3576,2019-03-01,Unknown Artist,Music,1024,Friday
3577,2019-03-01,Nico Yaryan,Music,1045,Friday
3578,2019-03-01,Lupe Fiasco,Music,1066,Friday
3579,2019-03-01,Portugal. The Man,Music,1088,Friday
3580,2019-03-01,Matt Corby,Music,1151,Friday
3581,2019-03-01,Moon Taxi,Music,1280,Friday
3582,2019-03-01,Glass Animals,Music,1344,Friday
3583,2019-03-01,Steve Lacy,Music,1344,Friday
3584,2019-03-01,Tim Atlas,Music,1450,Friday
3585,2019-03-01,Ginger Root,Music,1471,Friday
3586,2019-03-01,Floyd Fuji,Music,1557,Friday
3587,2019-03-01,Local Natives,Music,1684,Friday
3588,2019-03-01,Choker,Music,2090,Friday
3589,2019-03-01,Grizzly Bear,Music,2176,Friday
3590,2019-03-01,Childish Gambino,Music,2218,Friday
3591,2019-03-01,The Lagoons,Music,2602,Friday
3592,2019-03-01,Broken Bells,Music,3136,Friday
3593,2019-03-01,Why These Coyotes,Music,3583,Friday
3594,2019-03-01,Dreamer Boy,Music,4415,Friday
3595,2019-03-01,Dave B,Music,4544,Friday
3596,2019-03-01,Nothing But Thieves,Music,6208,Friday
3597,2019-03-01,Gabriel Garzón-Montano,Music,7237,Friday
3598,2019-03-01,DJ Premier,Music,8341,Friday
3599,2019-03-01,GUM,Music,11979,Friday
3600,2019-03-01,LEISURE,Music,19777,Friday
3601,2019-03-01,Lewis Del Mar,Music,25066,Friday
3602,2019-03-01,Houndmouth,Music,62852,Friday
3603,2019-03-01,Arcade Fire,Music,69482,Friday
3604,2019-03-01,Kali Uchis,Music,75477,Friday
3605,2019-03-01,Andrew Bird,Music,94396,Friday
