,date,artistName,trackName,audioType,msPlayed,weekday
2023,2019-01-08,RealLiveAnimals,How to Get Your Girl Back,Music,4446,Tuesday
2024,2019-01-08,Reaper,HEADY,Music,373806,Tuesday
2025,2019-01-08,Rome Fortune,Love Yourself,Music,10414,Tuesday
2026,2019-01-08,Ryan Beatty,Bruise,Music,4969,Tuesday
2027,2019-01-08,SAINt JHN,I Heard You Got Too Litt Last Night,Music,3935,Tuesday
2028,2019-01-08,STS,Better on a Sunday,Music,304474,Tuesday
2029,2019-01-08,Sean Leon,90 BPM,Music,5398,Tuesday
2030,2019-01-08,Shawn Mendes,Youth (feat. Khalid),Music,60750,Tuesday
2031,2019-01-08,SiR,D'Evils,Music,1207,Tuesday
2032,2019-01-08,Snail Mail,Heat Wave,Music,59964,Tuesday
2033,2019-01-08,Son Little,About A Flood,Music,18088,Tuesday
2034,2019-01-08,Son Little,The River,Music,274018,Tuesday
2035,2019-01-08,Spooky Mansion,Brink of Death,Music,208578,Tuesday
2036,2019-01-08,Student 1,Yin / Yang,Music,7558,Tuesday
2037,2019-01-08,Tennis Shoes,For a Reason,Music,49969,Tuesday
2038,2019-01-08,Teyana Taylor,Issues/Hold On,Music,185979,Tuesday
2039,2019-01-08,The Arcs,Rosie (Ooh La La),Music,226413,Tuesday
2040,2019-01-08,The Growlers,Night Ride,Music,84151,Tuesday
2041,2019-01-08,The O'My's,Idea,Music,4051,Tuesday
2042,2019-01-08,The Polarity,Son of a Beach,Music,1451,Tuesday
2043,2019-01-08,The Ringer NBA Show,How Should Teams Build Around Their Young Stars Before It’s Too Late? | The Mismatch (Ep. 365),Podcast,3090561,Tuesday
2044,2019-01-08,Travis Scott,CAROUSEL,Music,3018,Tuesday
2045,2019-01-08,"Tyler, The Creator",OKRA,Music,22403,Tuesday
2046,2019-01-08,Vance Joy,Saturday Sun,Music,214720,Tuesday
2047,2019-01-08,WDNG Crshrs,Scented Candles,Music,7360,Tuesday
2048,2019-01-08,What So Not,Demons,Music,5282,Tuesday
2049,2019-01-08,Young Fathers,See How,Music,6292,Tuesday
2050,2019-01-08,Young the Giant,Glory,Music,198320,Tuesday
2051,2019-01-08,Young the Giant,Heat of the Summer,Music,211386,Tuesday
2052,2019-01-08,Young the Giant,Panoramic Girl,Music,442455,Tuesday
2053,2019-01-08,ZZ Ward,Til the Casket Drops,Music,185333,Tuesday
2054,2019-01-08,¿Téo?,Palm Trees,Music,193641,Tuesday
2055,2019-01-09,A.CHAL,Round Whippin',Music,92288,Wednesday
2056,2019-01-09,Antonio Williams,Changes,Music,70226,Wednesday
2057,2019-01-09,BOSCO,Cruel,Music,239189,Wednesday
2058,2019-01-09,Bayonne,Spectrolite,Music,236629,Wednesday
2059,2019-01-09,Benny Sings,Straight Lines,Music,144054,Wednesday
2060,2019-01-09,Blackparty,Low End,Music,47708,Wednesday
2061,2019-01-09,Cory Young,Another Day,Music,92415,Wednesday
2062,2019-01-09,DEFFIE,On a Side a (feat. Dewayne Jackson),Music,17834,Wednesday
2063,2019-01-09,Dave B,Dive,Music,170985,Wednesday
2064,2019-01-09,Fall Out Boy,"Dance, Dance",Music,1706,Wednesday
2065,2019-01-09,Garden City Movement,She's so Untouchable,Music,235123,Wednesday
2066,2019-01-09,GoldLink,Some Girl (feat. Steve Lacy),Music,26581,Wednesday
2067,2019-01-09,James Blake,Don't Miss It,Music,9493,Wednesday
2068,2019-01-09,Jonti,Scrood (feat. Steve Lacy),Music,430527,Wednesday
2069,2019-01-09,Nostrum Grocers,'98 gewehr,Music,8745,Wednesday
2070,2019-01-09,Parcels,Comedown,Music,188724,Wednesday
2071,2019-01-09,RealLiveAnimals,How to Get Your Girl Back,Music,15978,Wednesday
2072,2019-01-09,Reaper,ENTER,Music,23763,Wednesday
2073,2019-01-09,Reaper,GRIP,Music,39061,Wednesday
2074,2019-01-09,Reaper,theme,Music,59542,Wednesday
2075,2019-01-09,Reaper,TERRORS,Music,225818,Wednesday
2076,2019-01-09,Reaper,VERTIGO,Music,238780,Wednesday
2077,2019-01-09,Reaper,AS YOU SOW,Music,269710,Wednesday
2078,2019-01-09,Reaper,HEADY,Music,861052,Wednesday
2079,2019-01-09,SiR,D'Evils,Music,171818,Wednesday
2080,2019-01-09,Stro Elliot,Virginia Wolf,Music,8810,Wednesday
2081,2019-01-09,Tanya Morgan,So Damn Down,Music,75583,Wednesday
2082,2019-01-09,The Lowe Post,Bill Simmons,Podcast,2770117,Wednesday
2083,2019-01-09,The Polarity,Son of a Beach,Music,105837,Wednesday
2084,2019-01-09,Tommy Genesis,Tommy,Music,9067,Wednesday
2085,2019-01-09,¿Téo?,More to Us,Music,50846,Wednesday
2086,2019-01-09,¿Téo?,Thru My Hair,Music,100500,Wednesday
2087,2019-01-09,¿Téo?,Outta Hand,Music,128128,Wednesday
2088,2019-01-09,¿Téo?,Palm Trees,Music,140358,Wednesday
2089,2019-01-09,¿Téo?,Really Rong,Music,153798,Wednesday
2090,2019-01-09,¿Téo?,Uno Dos,Music,170125,Wednesday
2091,2019-01-10,21 Savage,a lot,Music,288624,Thursday
2092,2019-01-10,9th Wonder,CouldMeetYou!!!,Music,10797,Thursday
2093,2019-01-10,A$AP Rocky,Hun43rd,Music,1489,Thursday
2094,2019-01-10,A$AP Rocky,Sundress,Music,65945,Thursday
2095,2019-01-10,Big Data,Dangerous (feat. Joywave),Music,3424,Thursday
2096,2019-01-10,Broken Bells,Control,Music,847,Thursday
2097,2019-01-10,Broken Bells,The High Road,Music,1149,Thursday
2098,2019-01-10,Broken Bells,Vaporize,Music,3076,Thursday
2099,2019-01-10,Broken Bells,The Ghost Inside,Music,26528,Thursday
2100,2019-01-10,Conan O’Brien Needs A Friend,6. Wanda Sykes,Podcast,3364708,Thursday
2101,2019-01-10,Electric Guest,Under The Gun,Music,650,Thursday
2102,2019-01-10,Electric Guest,Control,Music,1044,Thursday
2103,2019-01-10,Electric Guest,The Bait,Music,1671,Thursday
2104,2019-01-10,Electric Guest,Over,Music,1961,Thursday
2105,2019-01-10,Electric Guest,Awake,Music,15626,Thursday
2106,2019-01-10,Electric Guest,This Head I Hold,Music,270005,Thursday
2107,2019-01-10,Fat Night,The Warmth,Music,6464,Thursday
2108,2019-01-10,Floyd Fuji,Drama,Music,998,Thursday
2109,2019-01-10,Foster The People,Nevermind,Music,2554,Thursday
2110,2019-01-10,Future,Low Life,Music,3982,Thursday
2111,2019-01-10,Future,Lie to Me,Music,4516,Thursday
2112,2019-01-10,Future,Ain't No Time,Music,4736,Thursday
2113,2019-01-10,Future,Lil Haiti Baby,Music,6176,Thursday
2114,2019-01-10,Future,Fly Shit Only,Music,6896,Thursday
2115,2019-01-10,Future,Lay Up,Music,12515,Thursday
2116,2019-01-10,Future,WIFI LIT,Music,79063,Thursday
2117,2019-01-10,Garden City Movement,She's so Untouchable,Music,1288,Thursday
2118,2019-01-10,Glass Animals,Youth,Music,766,Thursday
2119,2019-01-10,Glass Animals,Mama's Gun,Music,1195,Thursday
2120,2019-01-10,Glass Animals,Life Itself,Music,3633,Thursday
2121,2019-01-10,Glass Animals,Season 2 Episode 3,Music,11621,Thursday
2122,2019-01-10,Glass Animals,Poplar St,Music,15819,Thursday
2123,2019-01-10,Gourmet,Forever Backwards,Music,1497,Thursday
2124,2019-01-10,Harry Hudson,No Good,Music,8010,Thursday
2125,2019-01-10,JP Cooper,She's On My Mind,Music,719,Thursday
2126,2019-01-10,James Blake,Lindisfarne II,Music,14021,Thursday
2127,2019-01-10,James Blake,Measurements,Music,52871,Thursday
2128,2019-01-10,James Blake,Limit To Your Love,Music,65073,Thursday
2129,2019-01-10,James Blake,Why Don't You Call Me,Music,92853,Thursday
2130,2019-01-10,James Blake,I Never Learnt To Share,Music,95166,Thursday
2131,2019-01-10,James Blake,Unluck,Music,96745,Thursday
2132,2019-01-10,James Blake,Give Me My Month,Music,113586,Thursday
2133,2019-01-10,James Blake,I Mind,Music,130789,Thursday
2134,2019-01-10,James Blake,Lindisfarne I,Music,162160,Thursday
2135,2019-01-10,James Blake,The Wilhelm Scream,Music,163363,Thursday
2136,2019-01-10,James Blake,To Care (Like You),Music,227328,Thursday
2137,2019-01-10,John Legend,Save Room,Music,56461,Thursday
2138,2019-01-10,Jungle,Cherry,Music,4214,Thursday
2139,2019-01-10,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),Music,5073,Thursday
2140,2019-01-10,KALEO,Broken Bones,Music,824,Thursday
2141,2019-01-10,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Music,1126,Thursday
2142,2019-01-10,Kanye West,Love Lockdown,Music,1265,Thursday
2143,2019-01-10,LEISURE,Money,Music,1126,Thursday
2144,2019-01-10,Local Natives,Masters,Music,9450,Thursday
2145,2019-01-10,Lou Berry,Bloom - Remastered,Music,3610,Thursday
2146,2019-01-10,MGMT,Electric Feel,Music,17344,Thursday
2147,2019-01-10,Maroon 5,Tangled,Music,7871,Thursday
2148,2019-01-10,Max Frost,Suspended Animation,Music,2496,Thursday
2149,2019-01-10,Max Frost,Be Who You Want To Be,Music,3924,Thursday
2150,2019-01-10,Miguel,Sky Walker (feat. Travis Scott),Music,928,Thursday
2151,2019-01-10,Miike Snow,Longshot (7 Nights),Music,1195,Thursday
2152,2019-01-10,Miike Snow,Genghis Khan,Music,133674,Thursday
2153,2019-01-10,Milo Greene,1957,Music,882,Thursday
2154,2019-01-10,Moon Taxi,Morocco,Music,34005,Thursday
2155,2019-01-10,Moon Taxi,Run Right Back,Music,71122,Thursday
2156,2019-01-10,Northern National,Slow Down,Music,107472,Thursday
2157,2019-01-10,Portugal. The Man,Tidal Wave,Music,1010,Thursday
2158,2019-01-10,Portugal. The Man,So Young,Music,8504,Thursday
2159,2019-01-10,Portugal. The Man,Purple Yellow Red and Blue,Music,249183,Thursday
2160,2019-01-10,Pusha T,If You Know You Know,Music,1280,Thursday
2161,2019-01-10,Red Hot Chili Peppers,Snow (Hey Oh),Music,4469,Thursday
2162,2019-01-10,Robby Hunter Band,Never Say No,Music,928,Thursday
2163,2019-01-10,Roman GianArthur,High & Dry,Music,276653,Thursday
2164,2019-01-10,Shawn Mendes,Stitches,Music,37244,Thursday
2165,2019-01-10,Son Little,ASAP,Music,1791,Thursday
2166,2019-01-10,St. Paul & The Broken Bones,Midnight on the Earth,Music,8493,Thursday
2167,2019-01-10,St. Paul & The Broken Bones,All I Ever Wonder,Music,84994,Thursday
2168,2019-01-10,Sugar Ray,Every Morning,Music,893,Thursday
2169,2019-01-10,Sugar Ray,Fly,Music,1335,Thursday
2170,2019-01-10,Sunny V,Pas de Transpiration (No Sweat),Music,163607,Thursday
2171,2019-01-10,Sure Sure,New Biome,Music,2136,Thursday
2172,2019-01-10,Sure Sure,The Caller,Music,6838,Thursday
2173,2019-01-10,Tennis,In the Morning I'll Be Better,Music,1137,Thursday
2174,2019-01-10,Teyana Taylor,Issues/Hold On,Music,149418,Thursday
2175,2019-01-10,The Arcs,Rosie (Ooh La La),Music,3505,Thursday
2176,2019-01-10,The Arcs,Put a Flower in Your Pocket,Music,235323,Thursday
2177,2019-01-10,The Fray,48 to Go,Music,1520,Thursday
2178,2019-01-10,The Fray,Maps,Music,7557,Thursday
2179,2019-01-10,The Hails,Younger,Music,4736,Thursday
2180,2019-01-10,The Internet,Come Together,Music,220586,Thursday
2181,2019-01-10,The Lowe Post,"Pascal Siakam, Toronto Raptors ",Podcast,2292,Thursday
2182,2019-01-10,The Lowe Post,Bill Simmons,Podcast,2023603,Thursday
2183,2019-01-10,The Revivalists,Wish I Knew You,Music,1230,Thursday
2184,2019-01-10,Tim Atlas,Unwind,Music,1277,Thursday
2185,2019-01-10,Tim Atlas,Lyla,Music,1718,Thursday
2186,2019-01-10,Tim Atlas,Dive,Music,3517,Thursday
2187,2019-01-10,"Tyler, The Creator",Where This Flower Blooms (feat. Frank Ocean),Music,1151,Thursday
2188,2019-01-10,Unknown Mortal Orchestra,Hunnybee,Music,11215,Thursday
2189,2019-01-10,Vince Staples,Lemme Know,Music,4158,Thursday
2190,2019-01-10,Young the Giant,You + I,Music,1114,Thursday
2191,2019-01-10,Young the Giant,Amerika,Music,1346,Thursday
2192,2019-01-10,Young the Giant,Home of the Strange,Music,6919,Thursday
2193,2019-01-10,Young the Giant,Glory,Music,7914,Thursday
2194,2019-01-10,Young the Giant,Panoramic Girl,Music,10943,Thursday
2195,2019-01-10,Young the Giant,Superposition,Music,217273,Thursday
2196,2019-01-10,Young the Giant,Art Exhibit,Music,492395,Thursday
2197,2019-01-10,cleopatrick,youth,Music,2205,Thursday
2198,2019-01-10,¿Téo?,Wickedwise,Music,13830,Thursday
2199,2019-01-10,¿Téo?,More to Us,Music,35049,Thursday
2200,2019-01-10,¿Téo?,Unitedpalace (Interlude),Music,73000,Thursday
2201,2019-01-10,¿Téo?,Thru My Hair,Music,116436,Thursday
2202,2019-01-10,¿Téo?,Outta Hand,Music,127643,Thursday
2203,2019-01-10,¿Téo?,Belong in the Sun,Music,199018,Thursday
2204,2019-01-10,¿Téo?,Part of Me,Music,252130,Thursday
2205,2019-01-11,6LACK,Loaded Gun,Music,198441,Friday
2206,2019-01-11,Anderson .Paak,Bubblin,Music,310077,Friday
2207,2019-01-11,BROCKHAMPTON,JELLO,Music,952,Friday
2208,2019-01-11,Big Data,Dangerous (feat. Joywave),Music,8057,Friday
2209,2019-01-11,Broken Bells,The Ghost Inside,Music,1091,Friday
2210,2019-01-11,Broken Bells,Shelter,Music,155530,Friday
2211,2019-01-11,Childish Gambino,Feels Like Summer,Music,2205,Friday
2212,2019-01-11,Electric Guest,Over,Music,1068,Friday
2213,2019-01-11,Electric Guest,This Head I Hold,Music,156430,Friday
2214,2019-01-11,Electric Guest,Awake,Music,300866,Friday
2215,2019-01-11,Glass Animals,Pools,Music,1369,Friday
2216,2019-01-11,John Legend,Save Room,Music,11197,Friday
2217,2019-01-11,KIDS SEE GHOSTS,Cudi Montage,Music,96158,Friday
2218,2019-01-11,ODIE,Little Lies,Music,5415,Friday
2219,2019-01-11,Son Little,ASAP,Music,2995,Friday
2220,2019-01-11,St. Paul & The Broken Bones,Brain Matter,Music,237480,Friday
2221,2019-01-11,The Palms,Levitate,Music,1950,Friday
2222,2019-01-11,The Ringer NBA Show,Predicting the NBA Headlines for the Coming Weeks | The Corner 3 (Ep. 367),Podcast,6478,Friday
2223,2019-01-11,The Ringer NBA Show,Half-Season Superlatives and Kings Nation | Group Chat (Ep. 366),Podcast,3015484,Friday
2224,2019-01-11,The Roots,Sleep,Music,135626,Friday
2225,2019-01-11,The Roots,Game Theory,Music,189963,Friday
2226,2019-01-11,Travis Scott,NO BYSTANDERS,Music,952,Friday
2227,2019-01-11,Travis Scott,NC-17,Music,1230,Friday
2228,2019-01-11,Travis Scott,SKELETONS,Music,1671,Friday
2229,2019-01-11,Travis Scott,CAROUSEL,Music,2577,Friday
2230,2019-01-11,Travis Scott,WAKE UP,Music,4458,Friday
2231,2019-01-11,Travis Scott,R.I.P. SCREW,Music,5735,Friday
2232,2019-01-11,Travis Scott,SICKO MODE,Music,13459,Friday
2233,2019-01-11,Travis Scott,BUTTERFLY EFFECT,Music,21192,Friday
2234,2019-01-11,Travis Scott,COFFEE BEAN,Music,35224,Friday
2235,2019-01-11,Travis Scott,ASTROTHUNDER,Music,142969,Friday
2236,2019-01-11,Travis Scott,WHO? WHAT!,Music,162115,Friday
2237,2019-01-11,Travis Scott,5% TINT,Music,176083,Friday
2238,2019-01-11,Travis Scott,HOUSTONFORNICATION,Music,217828,Friday
2239,2019-01-11,Travis Scott,STOP TRYING TO BE GOD,Music,264962,Friday
2240,2019-01-11,Travis Scott,STARGAZING,Music,271596,Friday
2241,2019-01-11,Travis Scott,CAN'T SAY,Music,410980,Friday
2242,2019-01-11,Travis Scott,YOSEMITE,Music,1004041,Friday
2243,2019-01-11,Vince Staples,Lemme Know,Music,222039,Friday
2244,2019-01-11,ZZ Ward,Til the Casket Drops,Music,185333,Friday
2245,2019-01-12,Caine Casket,Domino,Music,2856,Saturday
2246,2019-01-12,Coldplay,The Scientist,Music,743,Saturday
2247,2019-01-12,Coldplay,Up in Flames,Music,1753,Saturday
2248,2019-01-12,Gabriel Garzón-Montano,Naeja,Music,2182,Saturday
2249,2019-01-12,James Blake,Retrograde,Music,3552,Saturday
2250,2019-01-12,John Legend,Save Room,Music,1149,Saturday
2251,2019-01-12,Leon Bridges,Bet Ain't Worth the Hand,Music,1172,Saturday
2252,2019-01-12,Leon Bridges,Shy,Music,1428,Saturday
2253,2019-01-12,Reaper,VERTIGO,Music,2356,Saturday
2254,2019-01-12,Reaper,HEADY,Music,276201,Saturday
2255,2019-01-12,Son Little,The Middle,Music,2565,Saturday
2256,2019-01-12,The Ringer NBA Show,Predicting the NBA Headlines for the Coming Weeks | The Corner 3 (Ep. 367),Podcast,366620,Saturday
2257,2019-01-12,XXXTENTACION,before I close my eyes,Music,963,Saturday
2258,2019-01-13,2 Chainz,4 AM,Music,99450,Sunday
2259,2019-01-13,21 Savage,a lot,Music,288624,Sunday
2260,2019-01-13,6LACK,Loaded Gun,Music,168182,Sunday
2261,2019-01-13,A$AP Rocky,Purity,Music,115288,Sunday
2262,2019-01-13,A$AP Rocky,Hun43rd,Music,242746,Sunday
2263,2019-01-13,Abhi//Dijon,Thug Meditation,Music,1718,Sunday
2264,2019-01-13,BROCKHAMPTON,GUMMY,Music,162,Sunday
2265,2019-01-13,Broken Bells,The Mall & Misery,Music,14024,Sunday
2266,2019-01-13,Broken Bells,The High Road,Music,172315,Sunday
2267,2019-01-13,Bruno Major,Second Time,Music,835,Sunday
2268,2019-01-13,Choker,Windbreaker,Music,1671,Sunday
2269,2019-01-13,Coldplay,Violet Hill,Music,222653,Sunday
2270,2019-01-13,Conan O’Brien Needs A Friend,6. Wanda Sykes,Podcast,2343,Sunday
2271,2019-01-13,Conan O’Brien Needs A Friend,Are you ready to make friends?,Podcast,6872,Sunday
2272,2019-01-13,Conan O’Brien Needs A Friend,7. Pete Holmes,Podcast,13028,Sunday
2273,2019-01-13,Conan O’Brien Needs A Friend,4. Dax Shepard,Podcast,3808844,Sunday
2274,2019-01-13,Drake,Nonstop,Music,238614,Sunday
2275,2019-01-13,Electric Guest,This Head I Hold,Music,175773,Sunday
2276,2019-01-13,Everlast,What It's Like,Music,197648,Sunday
2277,2019-01-13,Feed Me Jack,Twice,Music,21362,Sunday
2278,2019-01-13,Frank Ocean,Biking,Music,164221,Sunday
2279,2019-01-13,Gabriel Garzón-Montano,The Game,Music,250960,Sunday
2280,2019-01-13,Glass Animals,Pools,Music,288733,Sunday
2281,2019-01-13,Grizzly Bear,Losing All Sense,Music,45000,Sunday
2282,2019-01-13,Gucci Mane,Wake Up in the Sky,Music,5642,Sunday
2283,2019-01-13,Huncho Jack,Modern Slavery,Music,789,Sunday
2284,2019-01-13,Huncho Jack,Black & Chinese,Music,121954,Sunday
2285,2019-01-13,Huncho Jack,Where U From,Music,503936,Sunday
2286,2019-01-13,JID,Slick Talk,Music,1184,Sunday
2287,2019-01-13,JP Cooper,She's On My Mind,Music,177947,Sunday
2288,2019-01-13,John Legend,Save Room,Music,626,Sunday
2289,2019-01-13,Joywave,Now,Music,6083,Sunday
2290,2019-01-13,Joywave,When You're Bored,Music,193893,Sunday
2291,2019-01-13,Joywave,Tongues,Music,234773,Sunday
2292,2019-01-13,KALEO,Broken Bones,Music,7732,Sunday
2293,2019-01-13,KALEO,Hot Blood,Music,9700,Sunday
2294,2019-01-13,Lee Fields & The Expressions,Just Can't Win,Music,4667,Sunday
2295,2019-01-13,Lewis Del Mar,Memories,Music,225080,Sunday
2296,2019-01-13,Lil Baby,Yes Indeed,Music,127245,Sunday
2297,2019-01-13,Lord Huron,Ancient Names (Part I),Music,665657,Sunday
2298,2019-01-13,Marrow,Mother of Maladies,Music,2477,Sunday
2299,2019-01-13,Mayer Hawthorne,The Ills,Music,169653,Sunday
2300,2019-01-13,Meek Mill,Burn (feat. Big Sean),Music,21839,Sunday
2301,2019-01-13,Migos,BBO (Bad Bitches Only),Music,13374,Sunday
2302,2019-01-13,Migos,Stir Fry,Music,86935,Sunday
2303,2019-01-13,More or Less: Behind the Stats,Are there more stars than grains of beach sand?,Music,2827,Sunday
2304,2019-01-13,My Morning Jacket,Spring (Among The Living),Music,167330,Sunday
2305,2019-01-13,Nick Hakim,Miss Chew,Music,105000,Sunday
2306,2019-01-13,Phony Ppl,Why iii Love The Moon.,Music,10228,Sunday
2307,2019-01-13,Phony Ppl,Way Too Far,Music,26517,Sunday
2308,2019-01-13,Portugal. The Man,So Young,Music,2716,Sunday
2309,2019-01-13,Portugal. The Man,Purple Yellow Red and Blue,Music,31416,Sunday
2310,2019-01-13,Pusha T,If You Know You Know,Music,9613,Sunday
2311,2019-01-13,Quavo,RERUN (feat. Travis Scott),Music,236947,Sunday
2312,2019-01-13,Reaper,HEADY,Music,56223,Sunday
2313,2019-01-13,Robin Thicke,Blurred Lines,Music,464,Sunday
2314,2019-01-13,Shakey Graves,Hard Wired,Music,2809,Sunday
2315,2019-01-13,Son Little,About A Flood,Music,227241,Sunday
2316,2019-01-13,The Arcs,The Arc,Music,232146,Sunday
2317,2019-01-13,The Arcs,Nature's Child,Music,355462,Sunday
2318,2019-01-13,The Bill Simmons Podcast,"NBA All-Stars, Round 2 Upsets, and 'The Sopranos' 20 Years Later, With Joe House and Alan Sepinwall | The Bill Simmons Podcast (Ep. 467)",Podcast,2994445,Sunday
2319,2019-01-13,The Black Keys,10 Lovers,Music,213226,Sunday
2320,2019-01-13,The Dip,Sure Don't Miss You,Music,19899,Sunday
2321,2019-01-13,The Fray,48 to Go,Music,5270,Sunday
2322,2019-01-13,The Fray,Maps,Music,5345,Sunday
2323,2019-01-13,The Fray,Love Don't Die,Music,7383,Sunday
2324,2019-01-13,The Revivalists,Future,Music,156893,Sunday
2325,2019-01-13,The Revivalists,Oh No,Music,173333,Sunday
2326,2019-01-13,The Revivalists,All My Friends,Music,218333,Sunday
2327,2019-01-13,The Revivalists,Change,Music,229453,Sunday
2328,2019-01-13,The Revivalists,Some People Say,Music,251866,Sunday
2329,2019-01-13,The Ringer NBA Show,Predicting the NBA Headlines for the Coming Weeks | The Corner 3 (Ep. 367),Podcast,6643,Sunday
2330,2019-01-13,The Ringer NBA Show,Half-Season Superlatives and Kings Nation | Group Chat (Ep. 366),Podcast,754235,Sunday
2331,2019-01-13,The Roots,Bread And Butter,Music,187059,Sunday
2332,2019-01-13,Travis Scott,SICKO MODE,Music,1729,Sunday
2333,2019-01-13,Travis Scott,BUTTERFLY EFFECT,Music,7198,Sunday
2334,2019-01-13,Travis Scott,CAN'T SAY,Music,83193,Sunday
2335,2019-01-13,"Tyler, The Creator",OKRA,Music,154695,Sunday
2336,2019-01-13,Valee,Womp Womp,Music,2972,Sunday
2337,2019-01-13,Young Dolph,Major (feat. Key Glock),Music,3366,Sunday
2338,2019-01-13,Young Thug,Floyd Mayweather,Music,2972,Sunday
2339,2019-01-13,Young the Giant,Superposition,Music,0,Sunday
2340,2019-01-13,Young the Giant,Glory,Music,198320,Sunday
2341,2019-01-13,ZZ Ward,Save My Life,Music,5910,Sunday
2342,2019-01-14,Carlton Williams,Prison Song,Music,25194,Monday
2343,2019-01-14,Durand Jones & The Indications,Smile,Music,3739,Monday
2344,2019-01-14,Frank Ocean,Chanel,Music,9137,Monday
2345,2019-01-14,Lord Huron,Ancient Names (Part I),Music,166532,Monday
2346,2019-01-14,Mavs Moneyball: for Dallas Mavericks fans,Episode 14: The Mavericks at the Middle Point are a Weird Team,Music,136057,Monday
2347,2019-01-14,Nick Hakim,Miss Chew,Music,10133,Monday
2348,2019-01-14,Phony Ppl,Why iii Love The Moon.,Music,3993,Monday
2349,2019-01-14,Reply All,#133 Reply All's 2018 Year End Extravaganza,Music,490,Monday
2350,2019-01-14,The Ringer NBA Show,Predicting the NBA Headlines for the Coming Weeks | The Corner 3 (Ep. 367),Podcast,2234755,Monday
2351,2019-01-14,Travis Scott,WHO? WHAT!,Music,1980,Monday
2352,2019-01-14,Travis Scott,CAN'T SAY,Music,11991,Monday
2353,2019-01-14,Travis Scott,YOSEMITE,Music,201818,Monday
2354,2019-01-15,A Tribe Called Quest,Steve Biko (Stir It Up),Music,1509,Tuesday
2355,2019-01-15,A Tribe Called Quest,Melatonin,Music,192544,Tuesday
2356,2019-01-15,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),Music,3610,Tuesday
2357,2019-01-15,A$AP Rocky,Goldie,Music,35912,Tuesday
2358,2019-01-15,A$AP Rocky,Sundress,Music,160608,Tuesday
2359,2019-01-15,A$AP Rocky,Purity,Music,262225,Tuesday
2360,2019-01-15,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),Music,35605,Tuesday
2361,2019-01-15,Anderson .Paak,The Season | Carry Me,Music,99561,Tuesday
2362,2019-01-15,Andrew Applepie,Love,Music,19229,Tuesday
2363,2019-01-15,Arctic Monkeys,Snap Out Of It,Music,3599,Tuesday
2364,2019-01-15,BROCKHAMPTON,GUMMY,Music,141748,Tuesday
2365,2019-01-15,Blu & Exile,O Heaven,Music,199878,Tuesday
2366,2019-01-15,Blu & Exile,Maybe One Day,Music,236465,Tuesday
2367,2019-01-15,Bon Iver,29 #Strafford APTS,Music,415,Tuesday
2368,2019-01-15,Busdriver,Worlds to Run,Music,6176,Tuesday
2369,2019-01-15,Cailin Russo,September Rose,Music,16234,Tuesday
2370,2019-01-15,Carlton Williams,Prison Song,Music,25031,Tuesday
2371,2019-01-15,Childish Gambino,Baby Boy,Music,284815,Tuesday
2372,2019-01-15,Christopher Cross,Ride Like the Wind,Music,290213,Tuesday
2373,2019-01-15,Coast Modern,Tiny Umbrella,Music,998,Tuesday
2374,2019-01-15,Cody Fry,From the Cold (Live),Music,310281,Tuesday
2375,2019-01-15,Conan O’Brien Needs A Friend,7. Pete Holmes,Podcast,500251,Tuesday
2376,2019-01-15,Conan O’Brien Needs A Friend,9. Adam Sandler,Podcast,3544502,Tuesday
2377,2019-01-15,Cosmo Pyke,Chronic Sunshine,Music,22304,Tuesday
2378,2019-01-15,Curtis Harding,On And On,Music,534,Tuesday
2379,2019-01-15,Curtis Harding,Heaven's On The Other Side,Music,1930,Tuesday
2380,2019-01-15,Curtis Harding,I Need A Friend,Music,9427,Tuesday
2381,2019-01-15,Curtis Harding,Drive My Car,Music,165697,Tuesday
2382,2019-01-15,Drake,Nonstop,Music,238614,Tuesday
2383,2019-01-15,EARTHGANG,Missed Calls,Music,196606,Tuesday
2384,2019-01-15,Eagle-Eye Cherry,Save Tonight,Music,244564,Tuesday
2385,2019-01-15,Eternity Forever,Fantasy,Music,1532,Tuesday
2386,2019-01-15,Fantastic Negrito,Push Back,Music,35103,Tuesday
2387,2019-01-15,Fat Night,The Warmth,Music,1982,Tuesday
2388,2019-01-15,Fat Night,Three Simple Words,Music,12212,Tuesday
2389,2019-01-15,Fat Night,Fool,Music,130346,Tuesday
2390,2019-01-15,Father John Misty,Real Love Baby,Music,5673,Tuesday
2391,2019-01-15,Frank Ocean,Pink + White,Music,22079,Tuesday
2392,2019-01-15,Ginger Root,Call It Home,Music,69636,Tuesday
2393,2019-01-15,Glass Animals,Flip,Music,222840,Tuesday
2394,2019-01-15,Hippo Campus,Monsoon,Music,196937,Tuesday
2395,2019-01-15,Hozier,NFWMB,Music,287690,Tuesday
2396,2019-01-15,ISLAND,Stargazer (Live & Acoustic),Music,11233,Tuesday
2397,2019-01-15,J. Cole,Neighbors,Music,3471,Tuesday
2398,2019-01-15,Jack Harlow,Banana Tree (feat. Taylor),Music,10581,Tuesday
2399,2019-01-15,Jaden,George Jeff,Music,137616,Tuesday
